,id,length,cost/km (millions),cheap?,clength,ctunnel,anglo?,inflation index,real cost (2021 dollars)
279,7690.0,36.221,218.65967256563874,0.0,0.0,0.0,0.0,1.3068746322500988,10350.541182394305
280,7691.0,46.008,129.74374021909233,0.0,0.0,0.0,0.0,1.2585519012740187,7512.6109366799365
281,7696.0,22.886,154.65546622389235,0.0,0.0,0.0,0.0,1.16317603677932,4116.997607498381
282,7697.0,6.0,84.12950000000001,0.0,0.0,0.0,0.0,1.16317603677932,587.1445103173548
283,7698.0,6.5,184.4124,0.0,0.0,0.0,0.0,1.0469802288156225,1254.9948888648476
284,7699.0,26.2,168.48587786259543,0.0,0.0,0.0,0.0,1.0,4414.33
285,7704.0,24.6,163.5109756097561,0.0,0.0,0.0,0.0,1.0469802288156225,4211.341862981095
286,7705.0,22.912,199.83078736033522,0.0,0.0,0.0,0.0,1.0,4578.523
287,7706.0,37.626,106.7134428320842,0.0,0.0,0.0,0.0,1.1054585509138382,4438.637173629243
288,7707.0,6.13,146.72349102773245,0.0,0.0,0.0,0.0,1.079101737506322,970.5602892392486
289,7712.0,9.35,275.6807486631016,0.0,0.0,0.0,0.0,1.0469802288156225,2698.7119424985804
290,7713.0,8.05,269.9957763975155,0.0,0.0,0.0,0.0,1.0,2173.466
291,7714.0,19.296,345.32131011608624,0.0,0.0,0.0,0.0,1.0,6663.32
292,7715.0,4.47,265.30604026845634,0.0,0.0,0.0,0.0,1.0469802288156225,1241.6326989965653
293,7720.0,9.53,275.74029380902414,0.0,0.0,0.0,0.0,1.0469802288156225,2751.2598801828367
294,7721.0,2.45,273.72816326530614,0.0,0.0,0.0,0.0,1.0469802288156225,702.1405387715362
295,7722.0,4.26,466.66713615023474,0.0,0.0,0.0,0.0,1.0469802288156225,2081.398788845915
296,7723.0,5.58,284.1444444444444,0.0,0.0,0.0,0.0,1.0469802288156225,1660.0143742731184
297,7728.0,8.43,317.70272835112695,0.0,0.0,0.0,0.0,1.0,2678.234
298,7729.0,48.0,153.15225000000004,0.0,0.0,0.0,0.0,1.3068746322500988,9607.237939057211
299,7730.0,21.72,143.62338858195213,0.0,0.0,0.0,0.0,1.573577235772358,4908.774186991871
300,7731.0,10.234,78.85802227867892,0.0,0.0,0.0,0.0,1.573577235772358,1269.9287573170734
301,7736.0,18.25,89.65833534246575,0.0,0.0,0.0,0.0,1.3874551971326166,2270.243850903226
302,7737.0,5.7,117.63578947368418,0.0,0.0,0.0,0.0,1.2046377017769263,807.7384903462716
304,7739.0,14.5,159.91572413793102,0.0,0.0,0.0,0.0,1.0469802288156225,2427.7147210126313
305,7744.0,11.25,193.38817777777774,0.0,0.0,0.0,0.0,1.0469802288156225,2277.827984475158
306,7745.0,13.97,126.53142448103077,0.0,0.0,0.0,0.0,1.0469802288156225,1850.6883195845621
307,7746.0,27.5,182.36656,0.0,0.0,0.0,0.0,1.0,5015.0804
308,7747.0,21.0,192.12185714285712,0.0,0.0,0.0,0.0,1.0469802288156225,4224.103504990128
309,7752.0,23.0,168.34952173913044,0.0,0.0,0.0,0.0,1.0469802288156225,4053.9482782030136
310,7753.0,42.1,164.87173396674584,0.0,0.0,0.0,0.0,1.2426624353377114,8625.444229922588
311,7754.0,1.2,706.0625,0.0,0.0,0.0,0.0,1.079101737506322,914.2959246456691
312,7755.0,19.8,471.0554545454545,0.0,0.0,0.0,0.0,1.079101737506322,10064.67183734424
313,7760.0,8.777,345.73316622991916,0.0,0.0,0.0,0.0,1.059896658413421,3216.256409955526
314,7761.0,9.9,324.9060606060606,0.0,0.0,0.0,0.0,1.059896658413421,3409.2317945528575
315,7762.0,44.5,322.34130337078653,0.0,0.0,0.0,0.0,1.079101737506322,15478.838193917336
316,7763.0,28.0,312.80614285714285,0.0,0.0,0.0,0.0,1.079101737506322,9451.390263274223
317,7768.0,9.8,305.41561224489794,0.0,0.0,0.0,0.0,1.079101737506322,3229.83027478326
318,7769.0,4.2,325.2107142857143,0.0,0.0,0.0,0.0,1.0469802288156225,1430.0545898358264
319,7770.0,28.0,285.49189285714283,0.0,0.0,0.0,0.0,1.079101737506322,8626.094333531124
320,7771.0,22.436,248.96010875378855,0.0,0.0,0.0,0.0,1.0,5585.669
321,7776.0,37.4,286.2834224598931,0.0,0.0,0.0,0.0,1.143251327963817,12240.791968508589
322,7777.0,29.2,286.2739726027398,0.0,0.0,0.0,0.0,1.143251327963817,9556.66650071514
323,7778.0,33.5,291.8874626865672,0.0,0.0,0.0,0.0,1.059896658413421,10363.913302197865
324,7779.0,19.41,284.9653271509531,0.0,0.0,0.0,0.0,1.0469802288156225,5791.032961079708
325,7784.0,40.0,227.88649999999998,0.0,0.0,0.0,0.0,1.1054585509138382,10076.763202513053
326,7785.0,3.4,259.5176470588235,0.0,0.0,0.0,0.0,1.143251327963817,1008.7592417421536
327,7786.0,14.29,244.0957312806158,0.0,0.0,0.0,0.0,1.059896658413421,3697.0552113182894
328,7787.0,20.0,258.6837,0.0,0.0,0.0,0.0,1.143251327963817,5914.809670951873
329,7792.0,22.4,255.46607142857147,0.0,0.0,0.0,0.0,1.143251327963817,6542.187129193266
330,7793.0,49.7,244.63239436619716,0.0,0.0,0.0,0.0,1.059896658413421,12886.467349221808
331,7794.0,49.8,271.35542168674704,0.0,0.0,0.0,0.0,1.16317603677932,15718.579373017343
332,7795.0,5.0,250.776,0.0,0.0,0.0,0.0,1.143251327963817,1433.499975107271
333,7800.0,21.22,248.56225259189446,0.0,0.0,0.0,0.0,1.0469802288156225,5522.287794065941
334,7801.0,26.53,241.22955145118732,0.0,0.0,0.0,0.0,1.059896658413421,6783.14783244738
335,7802.0,59.9,231.01367278797997,0.0,0.0,0.0,0.0,1.079101737506322,14932.306616024245
336,7803.0,10.42,236.27053742802303,0.0,0.0,0.0,0.0,1.0,2461.939
337,7808.0,7.83,226.5103448275862,0.0,0.0,0.0,0.0,1.059896658413421,1879.8072758422418
338,7809.0,22.6,250.5213274336283,0.0,0.0,0.0,0.0,1.059896658413421,6000.903822465256
339,7810.0,27.6,238.39384057971014,0.0,0.0,0.0,0.0,1.1054585509138382,7273.552463691253
340,7811.0,37.6,238.36436170212764,0.0,0.0,0.0,0.0,1.0469802288156225,9383.560300760017
341,7816.0,17.2,223.7110465116279,0.0,0.0,0.0,0.0,1.1290087372451638,4344.233689434059
342,7817.0,13.35,319.1402247191011,0.0,0.0,0.0,0.0,1.144608340091917,4876.629014345094
343,7818.0,17.8,220.78129213483146,0.0,0.0,0.0,0.0,1.1290087372451638,4436.8993395609305
344,7819.0,41.36,230.56334622823985,0.0,0.0,0.0,0.0,1.0,9536.1
345,7824.0,16.6,221.16506024096384,0.0,0.0,0.0,0.0,1.143251327963817,4197.2643304066805
346,7825.0,37.4,213.80914438502674,0.0,0.0,0.0,0.0,1.0,7996.4619999999995
347,7826.0,31.6,223.57088607594937,0.0,0.0,0.0,0.0,1.0,7064.84
348,7827.0,50.34,194.6800754866905,0.0,0.0,0.0,0.0,1.0469802288156225,10260.61040353772
349,7832.0,30.4,276.3157894736842,0.0,0.0,0.0,0.0,1.2426624353377114,10438.364456836776
350,7833.0,26.5,201.66188679245283,0.0,0.0,0.0,0.0,1.1054585509138382,5907.614714425587
351,7834.0,6.54,298.93272171253824,0.0,0.0,0.0,0.0,1.0,1955.02
352,7835.0,15.184,247.15345100105375,0.0,0.0,0.0,0.0,1.0,3752.778
353,7840.0,17.6,197.54488636363635,0.0,0.0,0.0,0.0,1.079101737506322,3751.8101299446057
354,7841.0,21.6,200.6272222222222,0.0,0.0,0.0,0.0,1.1054585509138382,4790.557692395561
355,7842.0,28.5,187.40115789473685,0.0,0.0,0.0,0.0,1.0,5340.933
356,7843.0,44.5,205.67334831460673,0.0,0.0,0.0,0.0,1.1290087372451638,10333.21182332182
357,7848.0,10.0,210.55899999999997,0.0,0.0,0.0,0.0,1.0,2105.5899999999997
358,7849.0,20.6,197.76844660194172,0.0,0.0,0.0,0.0,1.079101737506322,4396.292851652881
359,7850.0,13.33,188.40300075018754,0.0,0.0,0.0,0.0,1.0,2511.412
360,7851.0,11.6,195.60913793103447,0.0,0.0,0.0,0.0,1.1054585509138382,2508.3584122878588
361,7856.0,28.85,195.05275563258232,0.0,0.0,0.0,0.0,1.059896658413421,5964.326788783409
362,7857.0,20.22,193.84767556874382,0.0,0.0,0.0,0.0,1.0,3919.6
363,7858.0,23.22,229.69095607235144,0.0,0.0,0.0,0.0,1.5300395256916999,8160.349527272729
364,7859.0,31.0,203.53548387096774,0.0,0.0,0.0,0.0,1.0469802288156225,6606.026451735051
365,7864.0,78.6,193.57938931297713,0.0,0.0,0.0,0.0,1.059896658413421,16126.688022624063
366,7865.0,9.7,193.71319587628867,0.0,0.0,0.0,0.0,1.1054585509138382,2077.1765154210184
367,7866.0,8.366,177.86445135070522,0.0,0.0,0.0,0.0,1.0469802288156225,1557.9212382008495
368,7867.0,15.5,197.85277419354838,0.0,0.0,0.0,0.0,1.1290087372451638,3462.3514166670143
369,7872.0,8.3,191.66168674698793,0.0,0.0,0.0,0.0,1.059896658413421,1686.0751250308028
370,7873.0,36.5,191.07813698630136,0.0,0.0,0.0,0.0,1.059896658413421,7392.09237939896
371,7874.0,27.7,187.97306859205776,0.0,0.0,0.0,0.0,1.0469802288156225,5451.4731923295385
372,7875.0,19.677,255.94602835798142,0.0,0.0,0.0,0.0,1.079101737506322,5434.626125516214
373,7880.0,8.43,190.71803084223012,0.0,0.0,0.0,0.0,1.1054585509138382,1777.304301607376
374,7881.0,33.59,164.8498958023221,0.0,0.0,0.0,0.0,1.059896658413421,5868.974245805904
375,7882.0,8.95,237.66480446927375,0.0,0.0,0.0,0.0,1.0,2127.1
376,7883.0,30.2,188.82384105960264,0.0,0.0,0.0,0.0,1.059896658413421,6044.039496669365
377,7888.0,26.9,187.19717472118958,0.0,0.0,0.0,0.0,1.059896658413421,5337.219852693256
378,7889.0,19.567,243.26672458731537,0.0,0.0,0.0,0.0,1.059896658413421,5045.108094047884
379,7890.0,32.1,197.8803738317757,0.0,0.0,0.0,0.0,1.143251327963817,7261.886705173047
380,7891.0,5.6,197.1857142857143,0.0,0.0,0.0,0.0,1.143251327963817,1262.4238463907652
381,7896.0,6.5,180.09569230769227,0.0,0.0,0.0,0.0,1.1054585509138382,1294.0740997878588
382,7897.0,35.49,202.43076923076922,0.0,0.0,0.0,0.0,1.059896658413421,7614.581646346472
383,7898.0,24.2,196.54909090909092,0.0,0.0,0.0,0.0,1.143251327963817,5437.86122244396
384,7899.0,24.78,183.56158192090393,0.0,0.0,0.0,0.0,1.059896658413421,4821.105294672158
385,7904.0,23.7,179.57805907172997,0.0,0.0,0.0,0.0,1.144608340091917,4871.453095431199
386,7905.0,38.2,193.49999999999997,0.0,0.0,0.0,0.0,1.143251327963817,8450.570840910146
387,7906.0,50.0,182.24136,0.0,0.0,0.0,0.0,1.059896658413421,9657.850424435865
388,7907.0,23.9,206.86,0.0,0.0,0.0,0.0,1.0469802288156225,5176.222090173912
389,7912.0,20.0,180.24185,0.0,0.0,0.0,0.0,1.0469802288156225,3774.1930671030223
390,7913.0,10.05,179.90398009950246,0.0,0.0,0.0,0.0,1.1054585509138382,1998.7077511015011
391,7914.0,17.1,189.04760233918125,0.0,0.0,0.0,0.0,1.0469802288156225,3384.587643415466
392,7915.0,21.8,177.98922018348622,0.0,0.0,0.0,0.0,1.1054585509138382,4289.361578206593
393,7920.0,29.6,177.57861486486487,0.0,0.0,0.0,0.0,1.0,5256.327
394,7922.0,62.5,185.8464,0.0,0.0,0.0,0.0,1.0469802288156225,12161.094149784982
395,7923.0,36.0,174.20277777777775,0.0,0.0,0.0,0.0,1.059896658413421,6646.929913908087
396,7928.0,27.6,172.58449275362315,0.0,0.0,0.0,0.0,1.059896658413421,5048.639669713717
397,7929.0,24.98,165.8074459567654,0.0,0.0,0.0,0.0,1.0469802288156225,4336.456000324562
398,7930.0,27.7,180.162238267148,0.0,0.0,0.0,0.0,1.143251327963817,5705.3888926954605
399,7931.0,43.135,174.78277500869365,0.0,0.0,0.0,0.0,1.1054585509138382,8334.33390726991
400,7936.0,40.22,182.06071606166088,0.0,0.0,0.0,0.0,1.0469802288156225,7666.493879858277
401,7937.0,52.9,190.03436672967862,0.0,0.0,0.0,0.0,1.0469802288156225,10525.101689881807
402,7938.0,14.3,169.26293706293706,0.0,0.0,0.0,0.0,1.059896658413421,2565.437465823349
403,7939.0,7.594,281.36160126415587,0.0,0.0,0.0,0.0,1.0469802288156225,2237.0407757011876
404,7944.0,44.09,167.16321161261055,0.0,0.0,0.0,0.0,1.079101737506322,7953.22368241427
405,7945.0,32.365,242.72918275915336,0.0,0.0,0.0,0.0,1.0,7855.929999999999
406,7946.0,37.2,167.69833333333332,0.0,0.0,0.0,0.0,1.1054585509138382,6896.268303932768
407,7947.0,2.5,171.7844,0.0,0.0,0.0,0.0,1.1290087372451638,484.8652213060453
408,7952.0,28.96,166.4073895027624,0.0,0.0,0.0,0.0,1.079101737506322,5200.361771117492
409,7953.0,40.5,176.5611851851852,0.0,0.0,0.0,0.0,1.143251327963817,8175.07928190805
410,7954.0,68.6,166.0174635568513,0.0,0.0,0.0,0.0,1.079101737506322,12289.671709908525
411,7955.0,17.034,168.15868263473055,0.0,0.0,0.0,0.0,1.0,2864.415
412,7960.0,24.64,195.65868506493504,0.0,0.0,0.0,0.0,1.3874551971326166,6688.963129032258
413,7961.0,22.7,202.78213215859034,0.0,0.0,0.0,0.0,1.1802137686524912,5432.706202113297
414,7962.0,14.2,174.42253521126761,0.0,0.0,0.0,0.0,1.143251327963817,2831.604889100782
415,7963.0,22.5,164.14093333333332,0.0,0.0,0.0,0.0,1.079101737506322,3985.307243007961
416,7968.0,15.0,164.21999999999997,0.0,0.0,0.0,0.0,1.059896658413421,2610.84343866978
417,7969.0,27.0,186.23579296296296,0.0,0.0,0.0,0.0,1.0469802288156225,5264.6002145105895
418,7970.0,22.6,168.30327433628318,0.0,0.0,0.0,0.0,1.1290087372451638,4294.358599457516
419,7971.0,36.0,179.46872222222225,0.0,0.0,0.0,0.0,1.144608340091917,7395.1702646830245
420,7976.0,12.8,166.18945312499997,0.0,0.0,0.0,0.0,1.1290087372451638,2401.6556110863435
421,7977.0,5.5,160.80145454545456,0.0,0.0,0.0,0.0,1.059896658413421,937.3810838740969
422,7978.0,24.58,188.44901545972337,0.0,0.0,0.0,0.0,1.1802137686524912,5466.840816815771
423,7979.0,4.0,169.893,0.0,0.0,0.0,0.0,1.143251327963817,776.921591447027
424,7984.0,43.7,169.43574370709382,0.0,0.0,0.0,0.0,1.143251327963817,8465.023824198266
425,7985.0,44.0,150.48090909090908,0.0,0.0,0.0,0.0,1.059896658413421,7017.745358820607
426,7986.0,3.5,274.71999999999997,0.0,0.0,0.0,0.0,1.059896658413421,1019.1118349976726
427,7987.0,4.528,188.0737632508834,0.0,0.0,0.0,0.0,1.3874551971326166,1181.5540709677418
428,7992.0,10.6,200.7374528301887,0.0,0.0,0.0,0.0,1.0,2127.817
429,7993.0,35.6,158.6261797752809,0.0,0.0,0.0,0.0,1.1054585509138382,6242.6261391971275
430,7994.0,24.86,158.7975060337892,0.0,0.0,0.0,0.0,1.059896658413421,4184.160397798612
431,7995.0,35.2,159.30170454545453,0.0,0.0,0.0,0.0,1.079101737506322,6050.976664927701
432,8000.0,41.0,158.21195121951217,0.0,0.0,0.0,0.0,1.079101737506322,6999.798449664884
433,8001.0,45.0,161.73882222222224,0.0,0.0,0.0,0.0,1.1290087372451638,8217.204454828403
434,8002.0,28.737,186.78460869262622,0.0,0.0,0.0,0.0,1.0,5367.6293
435,8003.0,33.5,183.88628059701492,0.0,0.0,0.0,0.0,1.1802137686524912,7270.341527600896
436,8008.0,29.7,155.9970707070707,0.0,0.0,0.0,0.0,1.079101737506322,4999.600288363128
437,8009.0,36.2,158.18895027624308,0.0,0.0,0.0,0.0,1.0469802288156225,5995.469461498933
438,8010.0,19.0,155.77726315789474,0.0,0.0,0.0,0.0,1.059896658413421,3137.0482128789745
439,8011.0,30.32,135.99391655672824,0.0,0.0,0.0,0.0,1.0,4123.33555
440,8016.0,7.0,154.32085714285714,0.0,0.0,0.0,0.0,1.079101737506322,1165.6953355342544
441,8017.0,21.3,155.10314553990608,0.0,0.0,0.0,0.0,1.0,3303.6969999999997
442,8018.0,14.72,154.45699728260868,0.0,0.0,0.0,0.0,1.1054585509138382,2513.3782995675588
443,8019.0,5.2,173.565,0.0,0.0,0.0,0.0,1.16317603677932,1049.810573882734
444,8024.0,1.6,154.99249999999998,0.0,0.0,0.0,0.0,1.1290087372451638,279.9806187319537
445,8025.0,50.63,146.4281672921193,0.0,0.0,0.0,0.0,1.0,7413.65811
446,8026.0,42.87,197.18413809190577,0.0,0.0,0.0,0.0,1.059896658413421,8959.607464219638
447,8027.0,6.305,135.43965107057892,0.0,0.0,0.0,0.0,1.0,853.947
448,8032.0,7.0,145.826,0.0,0.0,0.0,0.0,1.059896658413421,1081.9234307685688
449,8033.0,25.1,169.36379282868526,0.0,0.0,0.0,0.0,1.1802137686524912,5017.125553211323
450,8034.0,13.8,143.4036231884058,0.0,0.0,0.0,0.0,1.059896658413421,2097.5036901004078
451,8035.0,38.4,143.3578125,0.0,0.0,0.0,0.0,1.059896658413421,5834.667510766378
452,8040.0,9.6,141.85645833333334,0.0,0.0,0.0,0.0,1.1054585509138382,1505.437774722585
453,8041.0,21.8,166.95825688073396,0.0,0.0,0.0,0.0,1.3068746322500988,4756.618530254363
455,8043.0,44.6,140.42515695067263,0.0,0.0,0.0,0.0,1.079101737506322,6758.37317613607
456,8048.0,15.03,169.04916833000664,0.0,0.0,0.0,0.0,1.0,2540.8089999999997
457,8049.0,30.2,138.7548675496689,0.0,0.0,0.0,0.0,1.079101737506322,4521.864683541279
458,8050.0,52.8,146.46875,0.0,0.0,0.0,0.0,1.143251327963817,8841.391307374577
459,8051.0,4.0,156.43575,0.0,0.0,0.0,0.0,1.1290087372451638,706.4693142700006
460,8056.0,9.1,133.63153846153847,0.0,0.0,0.0,0.0,1.079101737506322,1312.2384305893504
461,8057.0,3.2,137.579375,0.0,0.0,0.0,0.0,1.1290087372451638,497.0506126071324
462,8058.0,28.5,136.3238245614035,0.0,0.0,0.0,0.0,1.1290087372451638,4386.45748719829
463,8059.0,32.6,131.35325153374234,0.0,0.0,0.0,0.0,1.079101737506322,4620.838815803622
464,8064.0,4.5,153.8784,0.0,0.0,0.0,0.0,1.1802137686524912,817.2423287019698
465,8065.0,27.6,154.3478260869565,0.0,0.0,0.0,0.0,1.4344626786659609,6110.8110111169935
466,8066.0,50.93,178.42839191046534,0.0,0.0,0.0,0.0,1.144608340091917,10401.465756201002
467,8067.0,9.93,147.08247734138973,0.0,0.0,0.0,0.0,1.1054585509138382,1614.554271907637
468,8072.0,26.45,206.45262759924384,0.0,0.0,0.0,0.0,1.0469802288156225,5717.215620047063
469,8073.0,69.6,130.75080459770115,0.0,0.0,0.0,0.0,1.1290087372451638,10274.268535167725
470,8074.0,13.99,126.61458184417441,0.0,0.0,0.0,0.0,1.079101737506322,1911.4539135109735
471,8075.0,4.9,125.60999999999997,0.0,0.0,0.0,0.0,1.079101737506322,664.1752493160286
472,8080.0,6.6,131.73636363636365,0.0,0.0,0.0,0.0,1.143251327963817,994.0112996114203
473,8081.0,10.77,142.27938718662955,0.0,0.0,0.0,0.0,1.16317603677932,1782.3916367827544
474,8082.0,32.3,156.12693498452012,0.0,0.0,0.0,0.0,1.0,5042.9
475,8083.0,33.6,123.85366071428571,0.0,0.0,0.0,0.0,1.079101737506322,4490.663535903022
476,8088.0,19.8,119.63065656565655,0.0,0.0,0.0,0.0,1.1290087372451638,2674.268318799035
477,8089.0,34.11,153.46868953386104,0.0,0.0,0.0,0.0,1.0,5234.817
478,8090.0,15.77,152.42644261255552,0.0,0.0,0.0,0.0,1.16317603677932,2796.0018460488427
479,8091.0,4.1,128.3707317073171,0.0,0.0,0.0,0.0,1.143251327963817,601.7160389339163
480,8096.0,12.15,120.77860082304527,0.0,0.0,0.0,0.0,1.1054585509138382,1622.216205124021
481,8097.0,4.0,119.27024999999999,0.0,0.0,0.0,0.0,1.079101737506322,514.8189360312537
482,8098.0,43.5,166.48685057471263,0.0,0.0,0.0,0.0,1.0469802288156225,7582.417179563467
483,8099.0,33.7,123.31175074183975,0.0,0.0,0.0,0.0,1.143251327963817,4750.902077994406
484,8104.0,14.26,114.48870967741935,0.0,0.0,0.0,0.0,1.1054585509138382,1804.7815793488903
485,8105.0,9.15,134.13954098360657,0.0,0.0,0.0,0.0,1.1802137686524912,1448.5669986846349
486,8106.0,33.0,122.93290909090909,0.0,0.0,0.0,0.0,1.0469802288156225,4247.374734536014
487,8107.0,8.5,119.28705882352942,0.0,0.0,0.0,0.0,1.143251327963817,1159.1882514756326
488,8112.0,41.4,131.15942028985506,0.0,0.0,0.0,0.0,1.2426624353377114,6747.657023883773
489,8113.0,33.09,134.90480507706255,0.0,0.0,0.0,0.0,1.5062256809338523,6723.791439688717
490,8114.0,3.97,113.07808564231738,0.0,0.0,0.0,0.0,1.143251327963817,513.2283861495167
491,8115.0,28.2,106.22978723404255,0.0,0.0,0.0,0.0,1.079101737506322,3232.643493012939
492,8120.0,3.9,112.72615384615385,0.0,0.0,0.0,0.0,1.143251327963817,502.6098678153888
493,8121.0,12.1,125.51231404958679,0.0,0.0,0.0,0.0,1.16317603677932,1766.5142838807167
494,8122.0,9.2,158.04326086956524,0.0,0.0,0.0,0.0,1.16317603677932,1691.2556311250578
495,8123.0,40.0,136.81395,0.0,0.0,0.0,0.0,1.16317603677932,6365.548325484962
496,8128.0,25.61,132.24791097227646,0.0,0.0,0.0,0.0,1.0469802288156225,3545.984880588538
497,8129.0,32.2,93.42608695652171,0.0,0.0,0.0,0.0,1.059896658413421,3188.5083154382623
498,8130.0,3.65,92.26054794520547,0.0,0.0,0.0,0.0,1.1054585509138382,372.26427247878587
499,8131.0,6.328,144.163211125158,0.0,0.0,0.0,0.0,1.2046377017769263,1098.9485720839873
500,8136.0,6.689,122.53939303333833,0.0,0.0,0.0,0.0,1.143251327963817,937.0842429867901
501,8137.0,7.3,89.5664383561644,0.0,0.0,0.0,0.0,1.16317603677932,760.5252040076067
502,8138.0,3.0,66.28099999999999,0.0,0.0,0.0,0.0,1.079101737506322,214.5718267909696
503,8139.0,28.1,7.79314483985765,0.0,0.0,0.0,0.0,1.3874551971326166,303.8351646129032
506,8146.0,53.5,92.5124631775701,0.0,0.0,0.0,0.0,1.144608340091917,5665.1437249788805
507,8147.0,70.299,99.13654532781405,0.0,0.0,0.0,0.0,1.144608340091917,7977.004443768588
508,8152.0,32.5,191.2,0.0,0.0,0.0,0.0,1.0,6214.0
510,8154.0,9.6,223.0666666666667,0.0,0.0,0.0,0.0,1.0,2141.44
511,8155.0,25.9,182.09297297297297,0.0,0.0,0.0,0.0,1.059896658413421,4998.693099582643
512,8160.0,57.46,157.29704142011835,0.0,0.0,0.0,0.0,1.059896658413421,9579.651248978123
513,8161.0,10.9,132.21009174311925,0.0,0.0,0.0,0.0,1.059896658413421,1527.4064754729968
514,8162.0,51.5,170.09836893203882,0.0,0.0,0.0,0.0,1.059896658413421,9284.764680881022
515,8163.0,25.56,162.94061032863848,0.0,0.0,0.0,0.0,1.059896658413421,4414.217326887196
516,8168.0,17.5,199.784,0.0,0.0,0.0,0.0,1.059896658413421,3705.6318950781706
517,8169.0,50.14,152.7396090945353,0.0,0.0,0.0,0.0,1.059896658413421,8117.074412513641
518,8170.0,1.8,171.4922222222222,0.0,0.0,0.0,0.0,1.059896658413421,327.17525989900525
519,8171.0,38.0,314.2373684210526,0.0,0.0,0.0,0.0,1.16317603677932,13889.508318702596
520,8176.0,25.3,207.17786561264822,0.0,0.0,0.0,0.0,1.16317603677932,6096.903514382484
521,8177.0,40.7,223.67665847665845,0.0,0.0,0.0,0.0,1.16317603677932,10589.135895465688
522,8178.0,29.6,139.57432432432432,0.0,0.0,0.0,0.0,1.16317603677932,4805.545478350084
523,8179.0,12.9,313.2093023255814,0.0,0.0,0.0,0.0,1.16317603677932,4699.696459003165
524,8184.0,29.9,202.69565217391306,0.0,0.0,0.0,0.0,1.16317603677932,7049.544688504748
525,8186.0,161.1,106.89013035381751,0.0,0.0,0.0,0.0,1.143251327963817,19686.78786753693
526,8187.0,188.0,203.14893617021278,0.0,0.0,0.0,0.0,1.2426624353377114,47459.76373041787
527,8192.0,50.0,519.36,0.0,0.0,0.0,0.0,1.2426624353377114,32269.45812084969
528,8193.0,124.0,725.8064516129032,0.0,0.0,0.0,0.0,1.16317603677932,104685.84331013881
529,8194.0,28.6,79.19580419580419,0.0,0.0,0.0,0.0,1.059896658413421,2400.6659313063988
530,8195.0,72.7,103.1636863823934,0.0,0.0,0.0,0.0,1.2426624353377114,9319.968265032836
531,8200.0,35.0,216.0,0.0,0.0,0.0,0.0,1.3874551971326166,10489.161290322581
532,8201.0,22.5,304.0,0.0,0.0,0.0,0.0,1.3440972222222225,9193.625000000002
533,8202.0,15.0,367.3333333333333,0.0,0.0,0.0,0.0,1.1290087372451638,6220.838142220852
534,8203.0,44.0,55.28409090909091,0.0,0.0,0.0,0.0,2.385299295774648,5802.240536971832
535,8208.0,22.0,440.90909090909093,0.0,0.0,0.0,0.0,1.3874551971326166,13458.31541218638
537,8210.0,4.3,697.6744186046512,0.0,0.0,0.0,0.0,1.2630455352689747,3789.136605806924
541,8218.0,19.0,682.1052631578947,0.0,0.0,0.0,0.0,1.059896658413421,13736.260693037937
543,8224.0,21.0,590.4761904761905,0.0,0.0,0.0,0.0,1.1054585509138382,13707.686031331594
544,8225.0,160.0,190.0,0.0,0.0,0.0,0.0,1.0469802288156225,31828.19895599492
545,9461.0,42.3,268.28732860520097,0.0,0.0,0.0,0.0,1.059896658413421,12028.294462424263
546,9462.0,38.15,363.81250327654,0.0,0.0,0.0,0.0,1.0,13879.447
547,9467.0,58.96,92.40162822252374,0.0,0.0,0.0,0.0,1.2426624353377114,6770.024947719851
548,9468.0,23.5,122.80799999999999,0.0,0.0,0.0,0.0,1.059896658413421,3058.849037421232
549,9469.0,35.8,118.24877094972067,0.0,0.0,0.0,0.0,1.059896658413421,4486.866883441486
550,9470.0,41.5,96.67961445783132,0.0,0.0,0.0,0.0,1.059896658413421,4252.521612472961
551,9475.0,15.94,86.58481806775409,0.0,0.0,0.0,0.0,1.059896658413421,1462.8290918691841
552,9476.0,40.1,122.01506234413965,0.0,0.0,0.0,0.0,1.059896658413421,5185.86660987182
553,9477.0,30.2,242.95192052980133,0.0,0.0,0.0,0.0,1.16317603677932,8534.394731903314
554,9478.0,25.33,210.1973154362416,0.0,0.0,0.0,0.0,1.059896658413421,5643.2056585972605
557,9485.0,8.023,188.1495699862894,0.0,0.0,0.0,0.0,1.0,1509.524
558,9486.0,27.03,192.28168701442843,0.0,0.0,0.0,0.0,1.16317603677932,6045.460890979883
559,9491.0,34.3,169.41690962099128,0.0,0.0,0.0,0.0,1.2426624353377114,7221.111411747441
560,9492.0,15.4,193.4935064935065,0.0,0.0,0.0,0.0,1.2630455352689747,3763.623085994491
561,9493.0,29.1,194.30123711340207,0.0,0.0,0.0,0.0,1.059896658413421,5992.831649514779
562,9494.0,22.2,218.0400477342342,0.0,0.0,0.0,0.0,1.1054585509138382,5350.960021650249
563,9499.0,26.7,123.67625468164795,0.0,0.0,0.0,0.0,1.1290087372451638,3728.162975746541
564,9500.0,8.9,112.24719101123596,1.0,8.9,8.4,0.0,1.059896658413421,1058.8367617550077
565,9502.0,14.3,133.2167832167832,1.0,14.3,14.3,0.0,1.059896658413421,2019.103134277567
566,9507.0,17.8,110.73033707865169,1.0,17.8,17.8,0.0,1.059896658413421,2089.056313732853
